stopNo,x,y
03525,126.9819982464,37.5445481753
03526,126.9926263697,37.5285305142
03529,126.9813662289,37.5467007949
03530,126.9914494622,37.5303191147
03532,126.9795092308,37.5461364014
03533,126.9921711943,37.531729383
03534,126.9614323385,37.5396710223
03535,126.9718366515,37.5419987906
03536,126.9740851958,37.5453901296
03537,126.9950395573,37.5313330553
03540,126.969805735,37.5410233025
03541,126.9721824017,37.5434370219
03542,126.9968250706,37.5307329855
03543,126.9594786383,37.5385683269
03544,126.9673193083,37.5389492175
03545,126.9967763907,37.5313430275
03546,126.9596343248,37.5373482951
03547,126.9669939954,37.5376137016
03549,126.9984023383,37.5313727969
03550,126.9591190202,37.5381473907
03551,126.9696592013,37.536802528
03552,126.9695900372,37.5371431249
03553,127.0007739346,37.5310357946
03557,127.002245989,37.5308546551
03560,127.0008836966,37.5317260348
03561,126.9674544999,37.5299166547
03562,126.9720596731,37.5417663607
03563,126.99918645,37.5322730017
03564,126.9703153999,37.531376286
03565,126.9725114972,37.54403813
03566,126.9979655399,37.5329884585
03567,126.9733648151,37.5344065033
03568,126.9720930552,37.5463241118
03569,126.9956979823,37.5330902217
03571,126.9741955461,37.5502867059
03572,126.9957001828,37.5341805498
03573,126.9872780389,37.5351206885
03574,126.9768043541,37.5500664789
03575,126.9970365066,37.5345365244
03577,126.9777057507,37.5483644838
03578,126.9984396046,37.5348708584
03579,126.9884520307,37.5386999666
03580,126.9789524928,37.5459083263
03581,126.9894307824,37.5392776612
03582,126.9813594882,37.5465016517
03583,126.9918569023,37.5397139842
03584,126.9819077271,37.5444832826
03585,126.9937523252,37.5400889559
03586,126.983387942,37.5446231699
03588,126.9853964787,37.5457029481
03589,126.9866223212,37.5445505919
03590,126.9876591627,37.5432423134
03591,126.9874137344,37.5423880484
03592,126.9869601654,37.5410985304
03593,126.986557682,37.5389881171
03594,126.9720388292,37.5490958683
03595,126.9487207623,37.5349462412
03596,126.9630412782,37.5515678017
03597,126.9636168092,37.5503749309
03598,126.9633754859,37.5485834792
03648,126.9726729953,37.520139253
03649,126.9759383157,37.519097391
03650,126.9619204101,37.54121566
03680,126.9973678608,37.5398259716
03688,126.9635056923,37.5484699816
03689,126.9465552752,37.5345469961
03699,126.963728852,37.550381273
03700,126.9631453007,37.5517759871
03709,126.948603174,37.5348119266
03710,126.9853623627,37.5175986035
03723,126.9905611354,37.5312787164
03726,127.0054925701,37.5358078821
03728,126.9853034727,37.5179220911
03729,126.9773129069,37.5189057287
03730,126.9718175157,37.5206779095
03732,126.9659919434,37.521493673
03733,126.9675735406,37.5215283595
03734,126.9810408412,37.5177187363
03735,126.9808608941,37.5180052571
03736,127.0067323413,37.5312068138
03737,126.9553881353,37.5381983039
03738,126.9853918284,37.5347357017
03740,126.9984792081,37.5348897819
03742,127.0004118772,37.5341698142
03743,126.9693948263,37.535793231
03744,126.9672466378,37.5343418882
03748,127.011700332,37.536120111
03749,127.0114310392,37.5362408844
03750,127.0077438254,37.5305849943
03751,127.0088666345,37.5338324716
03752,127.0085656637,37.533963153
03753,126.995093255,37.5406999627
03754,126.9951600296,37.5405702075
03760,126.9654284171,37.5283701314
03761,126.9615413216,37.5322684694
04001,127.0543961703,37.5654496127
04002,127.0604880807,37.5619909579
04003,127.0661006787,37.5611445259
04101,127.0292414479,37.5642456516
04102,127.0286812869,37.5646936321
04103,127.0250386916,37.5651585235
04104,127.0236609459,37.5662092355
04105,127.0271117739,37.5648196984
04106,127.030417138,37.5687246853
04107,127.0300410727,37.5681679066
04108,127.0245260641,37.5676261467
04109,127.0332625935,37.56244961
04110,127.032902865,37.5629822568
04111,127.0363113248,37.5632074321
04112,127.0359117391,37.5632066532
04113,127.0302446401,37.5648716583
04114,127.0299695015,37.5655756696
04116,127.04457376,37.5673234964
04117,127.042339301,37.5656275617
04118,127.0415861333,37.5649375925
04119,127.0377069108,37.5696813441
04120,127.0375113528,37.5702590064
04121,127.0369085253,37.566824233
04122,127.0364339991,37.5663972626
04123,127.041859032,37.5630713327
04124,127.0415811922,37.5621577226
04125,127.0415908002,37.5611151543
04126,127.0411546041,37.5603881249
04127,127.0409668475,37.5585823987
04128,127.0407224229,37.5587032298
04129,127.0431286432,37.5563883665
04130,127.0433201513,37.5567730635
04131,127.0342430998,37.558006939
04132,127.0338672615,37.5578953118
04133,127.0361920228,37.5599473134
04134,127.0362669183,37.5603365628
04135,127.0348748604,37.5607902321
04136,127.0386269888,37.5581524645
04137,127.0379492742,37.5587230766
04138,127.0335007802,37.5533989566
04139,127.0334386918,37.5537612141
04140,127.0344580408,37.5552918803
04141,127.0304365347,37.5496196936
04142,127.0309,37.550222
04143,127.020041931,37.5562746966
04145,127.020117586,37.5556051708
04146,127.019898,37.555268
04147,127.0225005907,37.5533393896
04148,127.0229328751,37.5531077251
04149,127.0256791281,37.5511643996
04150,127.0254234439,37.5514582119
04151,127.02606314,37.5488791385
04152,127.0259773298,37.5494639682
04153,127.0218686315,37.5480852238
04154,127.022487755,37.5482887551
04155,127.0162098799,37.5478698733
04156,127.0155079421,37.548503108
04157,127.0198923146,37.5469673139
04158,127.0183224532,37.5463133725
04159,127.0270575925,37.5478877101
04160,127.0275127211,37.5483498668
04161,127.0148475565,37.5436204852
04162,127.0146552078,37.5438034317
04163,127.0168373163,37.5448556208
04164,127.0148446166,37.5459155767
04165,127.014698,37.545782
04166,127.0140289146,37.5462948786
04167,127.013905533,37.5461375086
04168,127.012585,37.549335
04169,127.011302745,37.5409040726
04170,127.0109994635,37.5408770683
04171,127.0496949154,37.5381106701
04172,127.0497877585,37.5381899276
04173,127.0469322061,37.5391219298
04174,127.0461789398,37.5392542143
04175,127.0441937803,37.5411396402
04176,127.04399,37.541407
04177,127.0447086131,37.5429317268
04178,127.044535,37.543503
04179,127.0448960891,37.5460719745
04180,127.0446065587,37.5463865666
04181,127.0504882149,37.5398701754
04182,127.0509024434,37.5399537995
04183,127.0461820347,37.5410911213
04184,127.0460644927,37.54133176
04185,127.0444852496,37.5498324007
04186,127.0439627696,37.5505075164
04187,127.0459733296,37.5513591865
04188,127.0468269187,37.5517093769
04189,127.0606419633,37.5367692297
04190,127.0621966798,37.5394212498
04191,127.060132085,37.5373416869
04192,127.059997,37.537532
04193,127.0570118184,37.5381650347
04194,127.0572982039,37.5382865442
04195,127.0553996133,37.5385866142
04196,127.0556995743,37.5387045167
04197,127.0534264696,37.5390939396
04198,127.0534470134,37.5393390286
04199,127.052342,37.537868
04200,127.0522872422,37.5379013975
04201,127.05527,37.537192
04202,127.055178017,37.5373179737
04203,127.0575775064,37.5365535991
04204,127.0576115116,37.5366292747
04205,127.059982,37.536356
04206,127.0603485651,37.536370194
04207,127.0665273113,37.5470178315
04208,127.0642659755,37.5428884613
04209,127.0634352886,37.5414976181
04210,127.0555186071,37.5495060377
04211,127.056942184,37.5492692729
04212,127.0624051913,37.5479211772
04213,127.064337342,37.548239128
04214,127.0693826872,37.5519388701
04215,127.0712975363,37.5553402615
04216,127.072552576,37.5574868038
04217,127.0475890193,37.5701373313
04218,127.0537646939,37.5657022079
04221,127.0569134234,37.5620495039
04222,127.036407515,37.5445394296
04223,127.0362416503,37.54555862
04226,127.0490440068,37.5612869397
04227,127.0486881757,37.561306176
04228,127.0458353597,37.5607756729
04229,127.0459293903,37.5609062949
04230,127.0445032932,37.5611429275
04231,127.0445101518,37.5612555615
04232,127.0419400148,37.5601265314
04233,127.0419242341,37.5602445802
04234,127.0499269056,37.5601892041
04236,127.0456077436,37.5476152783
04237,127.046846,37.547575
04238,127.0490123822,37.5464722264
04239,127.0493645069,37.5467162766
04240,127.0536324349,37.5454312553
04241,127.050228,37.545888
04242,127.0500259308,37.545769848
04243,127.0495174396,37.5435218283
04244,127.049212934,37.5433912967
04245,127.048339853,37.5407658631
04246,127.0482268873,37.541072282
04247,127.0503,37.55951
04252,127.0284543925,37.5669545454
04253,127.0550045915,37.544619638
04254,127.0510060889,37.5509002648
04255,127.0506905447,37.5512302013
04256,127.0623949128,37.5423785433
04257,127.0625480226,37.5427812522
04258,127.0473306455,37.5607795884
04259,127.0473012813,37.560884127
04261,127.025384707,37.5707208923
04264,127.0375828865,37.5436397677
04265,127.0427799915,37.5424629701
04266,127.042974358,37.5419781098
04267,127.0481794123,37.5692837577
04268,127.0479373245,37.5695541839
04269,127.0546962994,37.5501678252
04270,127.0112564841,37.5418087778
04271,127.0437189272,37.5667706324
04272,127.0340192689,37.5561408382
04273,127.0280256689,37.5671961236
04275,127.0241103983,37.5579661904
04276,127.0237711409,37.5589412426
04277,127.0256885739,37.555602288
04278,127.0249260274,37.5565738309
04279,127.0290982639,37.557000896
04280,127.0287643907,37.557079373
04281,127.0330162995,37.5583911544
04282,127.011904958,37.5420646255
04286,127.055682,37.535793
04288,127.058637781,37.536549473
04289,127.02363,37.560847
04290,127.0241501439,37.5612482322
04291,127.058488,37.536507
04293,127.0662158553,37.5480353432
04295,127.0236037286,37.5700517505
04298,127.0445452295,37.5669378397
04301,127.0366509908,37.5610501101
04302,127.037133352,37.561364441
04303,127.0496759962,37.5556432919
04304,127.0245765636,37.5677753933
04305,127.0508472828,37.5587047103
04306,127.0431314062,37.5538465022
04500,127.0686200823,37.5521871167
04501,127.0110790155,37.5431595377
04502,127.019961109,37.5460644045
04503,127.0168426701,37.5485311887
04504,127.0204908209,37.5545931778
04505,127.0171918968,37.5414989868
04506,127.0677193879,37.5511802129
04507,127.0216589278,37.5469390691
04508,127.0173399219,37.5552055255
04509,127.02219553,37.5551290207
04510,127.0378535089,37.5618426928
04511,127.0246947943,37.545277754
04512,127.0670678611,37.5503443688
04513,127.0197191404,37.5468898487
04514,127.017537043,37.5559714265
04515,127.0237361041,37.5555378179
04516,127.0339123541,37.5574916088
04517,127.0253856278,37.5467445912
04518,127.0664413059,37.5495742869
04519,127.0121008716,37.5429197459
04520,127.0225635106,37.5480526537
04521,127.0198711709,37.5483198616
04522,127.0183747968,37.5566930754
04523,127.0253489995,37.5555491969
04524,127.0339148443,37.5554938827
04526,127.0654125668,37.5483178336
04527,127.0115923113,37.5400543105
04528,127.0252558785,37.5479259552
04529,127.0193922682,37.5563811342
04530,127.0269971479,37.5560183016
04531,127.0327407814,37.5547363938
04533,127.0622832163,37.5482249107
04535,127.0269036684,37.547866119
04536,127.019782288,37.554587892
04537,127.0290563821,37.5569945987
04538,127.0316993552,37.5544248994
04539,127.0250447845,37.552925275
04540,127.0559337624,37.5492364144
04541,127.0128519457,37.5408804856
04542,127.0307682168,37.5498025299
04544,127.0306537631,37.5577375973
04545,127.0316396669,37.5524551228
04546,127.024633206,37.5541463446
04547,127.0554656239,37.5482616503
04548,127.0139484516,37.540635263
04549,127.0325677907,37.549950728
04550,127.0167386956,37.5491853986
04551,127.0193175559,37.5519612784
04552,127.0331282771,37.5582100032
04553,127.03120745,37.5527751264
04554,127.0248124231,37.5553150263
04555,127.054956676,37.5471787717
04556,127.0334306978,37.5510678445
04557,127.0192957404,37.5507538149
04559,127.0302340657,37.5527105009
04560,127.0245743869,37.5577029753
04561,127.0542199393,37.5456739177
04562,127.0143207799,37.5407532621
04563,127.0344339086,37.5520425408
04564,127.0210514775,37.5479538124
04565,127.0193437887,37.5483613996
04566,127.0195750088,37.5496769604
04567,127.02987427,37.553011558
04569,127.0546617999,37.5447702802
04570,127.0132276487,37.5408867518
04572,127.0191632324,37.5459834381
04573,127.0194898441,37.548592957
04574,127.0364226224,37.563956206
04575,127.028822717,37.5527613151
04577,127.0585346713,37.5436114169
04578,127.0113322323,37.5413329917
04579,127.0345427336,37.5548674402
04581,127.0368121015,37.5664142661
04582,127.0268008445,37.5546459798
04583,127.0123679427,37.5429116083
04584,127.0342554186,37.5577185854
04585,127.0351185322,37.5662652006
04586,127.0255719587,37.5555022919
04587,127.0127539602,37.5436189277
04588,127.0331862828,37.566494637
04589,127.0286715654,37.5570496595
04590,127.0303705362,37.568262437
04591,127.0246041221,37.55519162
04593,127.0329888778,37.5629443869
04594,127.019653956,37.5486244682
04595,127.0334777845,37.5703034715
04596,127.0244702499,37.5542310813
04597,127.0655472648,37.5483411874
04598,127.0302513803,37.5647437014
04599,127.0197741925,37.5496507955
04600,127.0368611826,37.5718289131
04602,127.0249325842,37.5524729492
04603,127.0236902472,37.5608470716
04615,127.0665317949,37.5495156648
04643,127.0607201102,37.5368538926
04648,127.0194077879,37.550758302
04650,127.0373389807,37.5696652414
04651,127.023347002,37.5531573367
04658,127.0236410045,37.5590448945
04659,127.0671617628,37.5503046673
04667,127.019471524,37.5521279557
04668,127.0365326655,37.5667675811
04669,127.0245188619,37.5575119549
04670,127.0678257351,37.5511350971
04671,127.0359536731,37.5633129694
04672,127.0247742087,37.5561260191
04674,127.0197856168,37.5543355851
04675,127.0195236888,37.5568568902
04676,127.0193177873,37.5528578676
04677,127.0245786821,37.5534465583
04678,127.0192564614,37.5564478374
04679,127.0332891007,37.5584226161
04680,127.0266661363,37.5545919447
04684,127.0183985892,37.5567867855
04685,127.0304206318,37.5578295691
04686,127.028794376,37.5526423775
04691,127.0175178242,37.5560687475
04696,127.0297135329,37.5529629395
04697,127.0251253545,37.546811328
04698,127.026932687,37.5561715023
04699,127.0302034617,37.552598773
04700,127.0243937555,37.5452561903
04701,127.0343385292,37.5538375489
04702,127.0310093901,37.5527922994
04706,127.0227941312,37.543500274
04721,127.0338244237,37.5582800911
04722,127.0342171974,37.5582934943
04723,127.0340901941,37.5553018991
04724,127.0344918986,37.5550801133
04739,127.0344034229,37.5522011423
04740,127.0316939654,37.5523884273
04741,127.0194943061,37.5526884328
04742,127.0331680056,37.5508020956
04743,127.031801204,37.5543861249
04744,127.0323426841,37.5500870117
04745,127.0328358347,37.5546877083
04746,127.0300981967,37.5497675599
04748,127.0339113781,37.5553379944
04749,127.0275591319,37.5483750866
04750,127.0250613034,37.5481765011
04751,127.0216479967,37.5482744945
04753,127.0365162885,37.5610465475
04754,127.0167172071,37.5492520827
04755,127.0126657069,37.543720761
04756,127.016075787,37.5505884957
04757,127.0167637359,37.5498179638
04758,127.011588323,37.5435316415
04759,127.0116845111,37.5435055002
04760,127.0168497589,37.5498566987
04761,127.0161120834,37.5509579397
04762,127.0168517068,37.5484545943
04763,127.0166706406,37.5485140923
04764,127.0164272951,37.5484240169
04765,127.0166253219,37.5482942315
04766,127.0196278194,37.5482189796
04767,127.0161833258,37.5506803927
04770,127.0254789206,37.5548382055
04771,127.0262518161,37.5544010055
04772,127.0268828933,37.5530438153
04773,127.027267386,37.5521525445
04774,127.0272501278,37.5513803103
04775,127.0256432644,37.5521961609
04776,127.0209655292,37.5481818048
04780,127.0340034675,37.556239062
04781,127.0369826501,37.5610536111
04782,127.0113005335,37.5412473905
04783,127.0109934781,37.5409744546
04784,127.0148090773,37.5436087758
04785,127.014614465,37.5437908214
04786,127.0189290928,37.546474573
04787,127.018651851,37.5465899573
04788,127.0241852708,37.5479784428
04789,127.0250024528,37.5481765136
04790,127.0269817622,37.5478769143
04791,127.0275353603,37.5483615758
04792,127.0307014263,37.5497628991
04793,127.0309019007,37.5501304936
04794,127.0335211731,37.5534440055
04795,127.0336017817,37.5539990568
04799,127.0147653734,37.5457957409
04800,127.0157270249,37.5443727865
04801,127.0140191688,37.5436061689
04802,127.0122219232,37.5426971627
04803,127.0127560803,37.5427782048
04804,127.0136716778,37.5432376614
04805,127.015293478,37.5438267793
04806,127.0148864842,37.5458876374
04807,127.0414402566,37.5652097737
