"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190427","분당선","복정","1","0","20190430"
"20190427","분당선","수서","13531","13934","20190430"
"20190427","분당선","대모산입구","2804","2532","20190430"
"20190427","분당선","개포동","3073","3103","20190430"
"20190427","분당선","구룡","2181","2074","20190430"
"20190427","분당선","도곡","5824","5340","20190430"
"20190427","분당선","한티","13369","13241","20190430"
"20190427","분당선","선릉","6081","10744","20190430"
"20190427","과천선","범계","31120","30686","20190430"
"20190427","과천선","평촌","14454","13984","20190430"
"20190427","과천선","인덕원","24280","22950","20190430"
"20190427","과천선","정부과천청사","9062","8793","20190430"
"20190427","과천선","과천","5454","4809","20190430"
"20190427","과천선","대공원","16841","18514","20190430"
"20190427","과천선","경마공원","15417","15810","20190430"
"20190427","과천선","선바위","8560","6817","20190430"
"20190427","공항철도 1호선","영종","2813","2957","20190430"
"20190427","공항철도 1호선","인천공항2터미널","5981","5211","20190430"
"20190427","공항철도 1호선","인천공항1터미널","19228","15969","20190430"
"20190427","공항철도 1호선","공항화물청사","1791","1894","20190430"
"20190427","공항철도 1호선","운서","7446","8274","20190430"
"20190427","공항철도 1호선","청라국제도시","5249","4929","20190430"
"20190427","공항철도 1호선","검암","7180","7085","20190430"
"20190427","공항철도 1호선","계양","10167","9096","20190430"
"20190427","공항철도 1호선","김포공항","11432","6307","20190430"
"20190427","공항철도 1호선","마곡나루","2761","3307","20190430"
"20190427","공항철도 1호선","디지털미디어시티","13490","8928","20190430"
"20190427","공항철도 1호선","홍대입구","15764","15437","20190430"
"20190427","공항철도 1호선","공덕","2332","3572","20190430"
"20190427","공항철도 1호선","서울역","16032","15619","20190430"
"20190427","경춘선","춘천","3670","3223","20190430"
"20190427","경춘선","남춘천","5177","5111","20190430"
"20190427","경춘선","김유정","848","1049","20190430"
"20190427","경춘선","강촌","1367","1221","20190430"
"20190427","경춘선","백양리","242","332","20190430"
"20190427","경춘선","굴봉산","428","433","20190430"
"20190427","경춘선","가평","3123","3480","20190430"
"20190427","경춘선","상천","857","924","20190430"
"20190427","경춘선","청평","2969","3246","20190430"
